state_fips,state_abb,year,month,epop_all,urate_all,epop_prime,emp_overall_sa,emp_private_sa,emp_overall_nsa,emp_private_nsa,cases_level,deaths_level,cases_rate,deaths_rate,vax_rate,vax_1864_rate,quit_level_sa,quit_level_nsa,quit_rate_sa,quit_rate_nsa
2,AK,2020,7,0.5805864674533954,0.09640426491141763,0.7285741813870222,286.7,211,307.6,236.7,2181.7096774193546,16,0.002973965042971955,2.1810161626929007e-5,NA,NA,12,10,4.2,3.1
2,AK,2020,8,0.5930330875530394,0.0626504955302223,0.7252815284172076,290.8,211.8,308.9,233.5,4995.8387096774195,27.193548387096776,0.006810003107508311,3.7068480345768456e-5,NA,NA,8,14,2.8,4.5
2,AK,2020,9,0.5880910777463073,0.07279216431377394,0.7399424892008563,294.9,217.6,306.2,228.2,7341.1,42.166666666666664,0.010006911094965532,5.7478863454302484e-5,NA,NA,8,14,2.7,4.6
2,AK,2020,10,0.6149853718296087,0.053816173217363504,0.7800315506643819,304.4,226.8,299.3,220.7,11847.129032258064,60.96774193548387,0.016149237438039463,8.310726910261255e-5,NA,NA,6,11,2,3.7
2,AK,2020,11,0.5826347460385989,0.08464708690848137,0.7253618062852039,304.5,227.4,291.7,213.9,24034.533333333333,93.4,0.0327623160392383,1.2731681849719806e-4,NA,NA,7,9,2.3,3.2
2,AK,2020,12,0.5957503967496032,0.061360380125601785,0.7704401167428446,304.1,227.1,288.8,210.9,41250.06451612903,165.67741935483872,0.05622941088862645,2.2584070587884552e-4,0,0,11,8,3.6,2.8
2,AK,2021,1,0.589171339410408,0.07697044964395676,0.7754186942307135,303.7,227.2,287,210.6,51033.354838709674,227.93548387096774,0.06956535733729234,3.107068589836298e-4,0,0,13,8,4.3,2.8
2,AK,2021,2,0.5712216241333602,0.07514488249008637,0.7240391865296684,305,228.2,293.9,216,56170.25,273,0.07656763944531306,3.721358827594762e-4,0,0,12,7,3.9,2.2
2,AK,2021,3,0.5620205536875738,0.08333545224137463,0.7128403670861938,305.8,228.9,296.3,218.2,60266.354838709674,294.2903225806452,0.08215118373113207,4.011574687953091e-4,16.34516129032258,15.818197370090862,11,8,3.6,2.6
2,AK,2021,4,0.5911512579191193,0.07551381102529492,0.7717528982773504,305.9,228.8,300,221.2,65182.6,311.23333333333335,0.08885269007896641,4.2425308148049193e-4,29.693333333333335,32.89259862625142,11,9,3.6,3.1
2,AK,2021,5,0.5908791662154012,0.0727591973958394,0.7282512634927276,304.9,227.7,308.5,230.4,68863.54838709677,341.96774193548384,0.09387032003290169,4.6614823267555325e-4,37.66129032258065,43.7052930261733,10,9,3.3,2.9
2,AK,2021,6,0.6076579387714335,0.07632347111493953,0.7472274237301225,300.8,226.1,319.6,244.2,70182.4,355.03333333333336,0.0956680929603614,4.839583989342101e-4,41.13333333333333,47.736723222590015,12,12,4,3.9
2,AK,2021,7,0.5985850470728902,0.07988415038749455,0.7276504437045556,305.2,228.3,326.7,254.7,72143.16129032258,364.16129032258067,0.09834087550122148,4.964010375129063e-4,44.68709677419355,51.669968821471755,13,12,4.3,3.7
2,AK,2021,8,0.6196429440121336,0.05084893206384004,0.7516341969046111,305.9,229,323.6,250.2,80754.06451612903,394.4516129032258,0.11007869994551417,5.376908394638868e-4,46.31935483870968,53.451769718308675,12,19,3.9,5.8
2,AK,2021,9,0.6152879999927421,0.06277399996817719,0.7664331936216464,305.5,229.5,315.8,239.4,88633,431,0.12081875346747492,5.875112288254001e-4,47.3,54.51162024921579,NA,NA,NA,NA
4,AZ,2020,1,0.5979271379181057,0.04444076628108467,0.809906874943516,2988.5,2568.2,2985.3,2559.8,1,0,1.3713954071693535e-7,0,NA,NA,80,84,2.7,2.8
4,AZ,2020,2,0.6012969718117649,0.041895476499442634,0.8133844770752423,2993.1,2568.2,3007.6,2569.5,1,0,1.3713954071693535e-7,0,NA,NA,77,60,2.6,2
4,AZ,2020,3,0.5881897195030773,0.052104624019442984,0.8120609737427208,2976.2,2552.6,2987.7,2553.4,220.32258064516128,3.806451612903226,3.0214937519247367e-5,5.220150259547861e-7,NA,NA,55,48,1.8,1.6
4,AZ,2020,4,0.5238278327542938,0.1372961618273476,0.7175466411783931,2661.6,2246.6,2679.9,2253.9,4288.933333333333,162.33333333333334,5.881823474988879e-4,2.2262318776382506e-5,NA,NA,50,50,1.9,1.9
4,AZ,2020,5,0.5512811394060586,0.09581519790935229,0.7630323262617649,2745.4,2334.5,2746.3,2328.9,13455.161290322581,640.7741935483871,0.0018452346396271259,8.787547860649044e-5,NA,NA,37,42,1.3,1.5
4,AZ,2020,6,0.5450839036661387,0.10683062039983574,0.7249619848921297,2805.4,2400.9,2750,2382.4,43241.03333333333,1250.3333333333333,0.005930055451459026,1.7147013907640817e-4,NA,NA,54,63,1.9,2.3
4,AZ,2020,7,0.550475111651372,0.11203777004920383,0.738331251089576,2807.7,2395.5,2725.6,2362.5,132423.93548387097,2577.6129032258063,0.01816055769218714,3.534926496944334e-4,NA,NA,68,85,2.4,3.1
4,AZ,2020,8,0.5564551393137458,0.07023694328943547,0.7631349276692199,2825.9,2407.1,2803.5,2392,191983.2258064516,4453.645161290323,0.026328491412452464,6.107708519355562e-4,NA,NA,64,79,2.3,2.8
4,AZ,2020,9,0.565787093779649,0.06702397943176965,0.7472583033877768,2838.1,2426.8,2833.5,2414.7,210685.6,5380.766666666666,0.028893326419671954,7.379158693716618e-4,NA,NA,83,77,2.9,2.7
4,AZ,2020,10,0.5675033646554782,0.06540072288262087,0.768641572576768,2850.5,2445.3,2874.6,2457.5,230387.96774193548,5805.677419354839,0.03159530008283715,7.96187934841005e-4,NA,NA,70,68,2.5,2.4
4,AZ,2020,11,0.5630985376998277,0.06747333980078206,0.7475256383838493,2862.2,2458.7,2903.4,2486.1,281650,6317.566666666667,0.03862535164292484,8.663881911152868e-4,NA,NA,78,68,2.7,2.3
4,AZ,2020,12,0.560898725144328,0.06943401883504423,0.7642118823516465,2860.3,2458.9,2906.2,2493.5,429951.1935483871,7663.354838709677,0.05896330921392398,0.0010509489629315493,0,0,88,79,3.1,2.7
4,AZ,2021,1,0.5590931895612583,0.06683694608414925,0.7547085548970056,2877.6,2470.6,2868.2,2460.3,659890.1612903225,11053.806451612903,0.09049703364297923,0.0015159139399480903,0,0,66,72,2.3,2.5
4,AZ,2021,2,0.561924876406081,0.07551636331573479,0.7753787349203073,2876.3,2476.4,2885.6,2473.4,795485.4285714285,14842.785714285714,0.10909250632130019,0.002035532815817032,0,0,89,76,3.1,2.6
4,AZ,2021,3,0.5770985278176027,0.055698776413277126,0.7908147317566065,2889.5,2487.9,2902.8,2489.6,832245.5806451613,16571.83870967742,0.1141337766933766,0.0022726543494802917,11.470967741935484,9.343511880340003,92,86,3.2,3
4,AZ,2021,4,0.5775705341325353,0.05774881630471803,0.7767241782862767,2896,2494.8,2909.2,2494.6,852265.1333333333,17137.5,0.116879248954391,0.0023502288790364797,23.27,21.218688725603293,106,111,3.7,3.8
4,AZ,2021,5,0.574022630631563,0.07571531369062592,0.7604731367155028,2910.8,2510.4,2910.7,2503.3,872742.2580645161,17476.25806451613,0.1196874724352288,0.0023966860044183796,33.096774193548384,34.64232145582147,86,88,3,3
4,AZ,2021,6,0.5831040238642042,0.0658755545875471,0.7596893998629831,2951.1,2539.6,2902.7,2527.8,887923.7333333333,17791.4,0.1217694529809999,0.0024399044247112836,38.18333333333334,41.067144280112934,87,91,2.9,3.2
4,AZ,2021,7,0.5807852060028802,0.05458983584837434,0.7676308943378437,2977,2559.9,2912.3,2541.6,907712.3870967742,18086.548387096773,0.12448325986952465,0.0024803809389610794,44.28709677419355,48.61771034075097,94,114,3.2,3.9
4,AZ,2021,8,0.5893070875666564,0.04215641633995241,0.77847630166658,2975,2565.5,2957,2555.5,968930,18501.548387096773,0.13287861518686017,0.0025372938483586077,46.49032258064516,51.182861490274696,90,106,3,3.6
4,AZ,2021,9,0.6045114785611357,0.03739617403221881,0.8001424547395833,2972.1,2566.8,2977.4,2561.8,1016663,18853,0.13942469688390163,0.0025854917611363823,48,52.91433873947703,NA,NA,NA,NA
5,AR,2020,1,0.5504639759716676,0.044291467199839,0.7576293390986387,1293.4,1080.1,1282,1068.2,NA,NA,NA,NA,NA,NA,36,38,2.8,3
5,AR,2020,2,0.5633751220406915,0.03623604402966498,0.7872558238544296,1292.4,1079,1287.6,1071.5,NA,NA,NA,NA,NA,NA,32,27,2.5,2.1
5,AR,2020,3,0.558734129579206,0.04570666097891062,0.7780899643527197,1287.8,1074.3,1287.9,1070.8,188.8095238095238,1.7142857142857142,6.249932515703448e-5,5.674591943639953e-7,NA,NA,27,24,2.1,1.8
5,AR,2020,4,0.5252958010519416,0.09231453019909547,0.719672086478902,1165.2,958.9,1171.6,961.3,1785.7,33.56666666666667,5.910985986358754e-4,1.1111166280755008e-5,NA,NA,20,19,1.7,1.6
5,AR,2020,5,0.5444439746412528,0.08728425623216367,0.7324485945934565,1194,991.3,1201.7,995.5,4841.935483870968,101.19354838709677,0.001602767138489919,3.3496872174835946e-5,NA,NA,18,20,1.5,1.7
5,AR,2020,6,0.5208731747838855,0.08495468128687356,0.7172242537879882,1217.9,1011.7,1216.2,1012.3,13405.133333333333,196.5,0.0044373385943105755,6.504501015397296e-5,NA,NA,30,33,2.5,2.7
5,AR,2020,7,0.5225225021014507,0.0700900569135612,0.7170593639210506,1228.3,1021.9,1208.1,1015.7,31368.58064516129,349.3225806451613,0.010383560542393058,1.1563201427519875e-4,NA,NA,32,39,2.6,3.3
5,AR,2020,8,0.5367858401806502,0.07140812485397727,0.7248747726840536,1236.4,1025.4,1226.9,1026.2,52707.41935483871,615.3870967741935,0.017447097339059515,2.0370412192519775e-4,NA,NA,33,40,2.7,3.2
5,AR,2020,9,0.5361998852096636,0.06750725298099859,0.7247965239396317,1239.6,1031.2,1242.8,1032.6,72442.4,1084.9666666666667,0.02397972846604667,3.591433478374327e-4,NA,NA,36,33,2.9,2.7
5,AR,2020,10,0.5381805647319935,0.05024737780079593,0.7242114615659029,1245.4,1039.5,1253.5,1044.2,97590.3870967742,1655.741935483871,0.03230416142310345,5.480801577908764e-4,NA,NA,36,37,2.9,3
5,AR,2020,11,0.5318584485039068,0.058767442080861286,0.7133111729545731,1252.9,1048.1,1261.6,1052.5,134381.03333333333,2225.5,0.04448252253266181,7.366802549499584e-4,NA,NA,37,30,3,2.4
5,AR,2020,12,0.5493358462808381,0.03941272382924131,0.7499176585144521,1257.5,1052.3,1263.8,1054.8,192265.06451612903,3072.4193548387098,0.06364317085855409,0.0010170256902429869,0,0,36,32,2.9,2.5
5,AR,2021,1,0.5394081500124907,0.0427784388278848,0.731677531546806,1259,1053.7,1245.6,1040.1,266037.9032258064,4288.419354838709,0.0880632983036349,0.0014195434121118476,0,0,34,35,2.7,2.8
5,AR,2021,2,0.5371844663092217,0.05604979627314945,0.7315747142943724,1258.3,1053.1,1249.3,1041.7,311387.03571428574,5221.464285714285,0.10307467124606237,0.001728397951566885,0,0,38,33,3,2.6
5,AR,2021,3,0.5443377523278623,0.05449973989577334,0.7436647180860303,1262.9,1057.7,1260.1,1052,327126.67741935485,5458.870967741936,0.1082847738136253,0.0018069838042035745,9.580645161290322,8.155763390752126,36,33,2.9,2.6
5,AR,2021,4,0.5551247147759759,0.044364498845079904,0.7451010110105006,1260.8,1055.7,1266.1,1057,333032.9666666667,5685.6,0.11023986106076882,0.0018820351640276268,20.196666666666665,18.41401735713554,39,39,3.1,3.1
5,AR,2021,5,0.5463030105266533,0.051862557617395104,0.7416594107333494,1264.7,1059.2,1272.9,1064.4,338797.6451612903,5791.225806451613,0.11214807261912599,0.0019169991927969231,28.85483870967742,30.061894867575962,31,33,2.5,2.6
5,AR,2021,6,0.544286424336183,0.05561623355507287,0.728873415255698,1266.8,1063.6,1271.8,1070.8,344751.9666666667,5868.533333333334,0.11411905940170727,0.0019425893651684246,32.71,34.919147053014406,39,43,3.1,3.4
5,AR,2021,7,0.53639696336889,0.046759796759365944,0.7384314877327066,1270.3,1065.7,1257.2,1066.8,364063.0967741936,5997.5161290322585,0.12051138842933465,0.0019852849746133322,35.26451612903226,37.870532793181546,39,48,3.1,3.8
5,AR,2021,8,0.5422430948837009,0.03606089956418844,0.7430570968564011,1268.8,1065.4,1259.5,1066.1,421482.77419354836,6524.064516129032,0.13951832736460074,0.002159581896675764,38.848387096774196,42.130271283566614,39,46,3.1,3.7
5,AR,2021,9,0.5491568683665855,0.033786897102101095,0.758961173818692,1269.8,1066.9,1276.8,1071.4,455781,6969,0.15087165278874273,0.0023068634898882317,41.8,45.641169289988014,NA,NA,NA,NA
6,CA,2020,1,0.59459390554198,0.044523672016872406,0.7787945733644606,17620.8,15005.4,17481.8,14861.5,2,0,5.0713012274323925e-8,0,NA,NA,347,333,2,1.9
6,CA,2020,2,0.5936994911663516,0.04590141633735813,0.7791172486131649,17660.9,15045.6,17604.1,14968.6,9.827586206896552,0,2.491932499686607e-7,0,NA,NA,351,273,2,1.6
6,CA,2020,3,0.5794495390043899,0.056606616083125186,0.7542836769077219,17484.1,14872.3,17439.8,14788.4,1787.2903225806451,35.903225806451616,4.531943803340631e-5,9.10380365505202e-7,NA,NA,312,284,1.8,1.6
6,CA,2020,4,0.4921381730824919,0.16618483699991413,0.6579550357658003,14946.1,12425.6,14943.1,12381.4,28852.833333333332,1005.8666666666667,7.316070454911779e-4,2.550526430649998e-5,NA,NA,201,204,1.3,1.4
6,CA,2020,5,0.49477475662381165,0.15826315902668706,0.6538462669045042,15132.7,12699.9,15145,12668.9,79879.48387096774,3205.7741935483873,0.0020254646230075234,8.128723301306512e-5,NA,NA,228,235,1.5,1.6
6,CA,2020,6,0.5141901045348634,0.1451432105588297,0.6812937252358058,15611.7,13199.5,15644.7,13197.1,163503.7,5189.666666666667,0.004145882572498688,1.315918146831582e-4,NA,NA,247,283,1.6,1.8
6,CA,2020,7,0.5245748777333761,0.13055911746443932,0.6848653724523046,15664.6,13225.4,15567.9,13258.5,367902.6451612903,7503.903225806452,0.009328725679910378,1.9027276819783074e-4,NA,NA,351,389,2.2,2.5
6,CA,2020,8,0.5304065774901264,0.117668712111208,0.695728512443924,15757.8,13279.8,15691.7,13317.2,618345.2903225806,11272.838709677419,0.01567907614894971,2.8583980392517244e-4,NA,NA,252,334,1.6,2.1
6,CA,2020,9,0.5398644119609702,0.10702464106522284,0.7093251219287369,15874.1,13410,15824.9,13395.9,771928.7333333333,14610.366666666667,0.019573415664218326,3.704678520495199e-4,NA,NA,309,324,1.9,2
6,CA,2020,10,0.5560788558643027,0.08957742420463234,0.731582975862781,15963.4,13530,16069.2,13615.6,876260.6774193548,16859.8064516129,0.02221890924473757,4.2750578576168543e-4,NA,NA,303,318,1.9,2
6,CA,2020,11,0.5528571049689432,0.08062583136205416,0.7318237449925055,16013.3,13597.4,16181.7,13727,1060328.4,18393.033333333333,0.026886223582007124,4.663830625976912e-4,NA,NA,280,238,1.7,1.5
6,CA,2020,12,0.5468192134193004,0.09014988748783352,0.7285670397711598,15937.9,13534.5,16092.3,13660.7,1740678.3870967743,22061.935483870966,0.04413752220524454,5.594136024944454e-4,0,0,314,284,2,1.8
6,CA,2021,1,0.5436415799145612,0.09214758525191154,0.7216228423241727,15857.9,13452.9,15740.5,13328,2913770.3870967743,33220.032258064515,0.07388303670270015,8.423439518283313e-4,0,0,292,269,1.8,1.7
6,CA,2021,2,0.5628591722900861,0.08054372981380908,0.7353493125986739,16014,13616.8,15945.6,13529.1,3477027.8571428573,47048.357142857145,0.08816527819872597,0.0011929819566362451,0,0,320,251,2,1.6
6,CA,2021,3,0.5568904748752319,0.0812285314487251,0.735721787255908,16146.4,13745.5,16096.3,13659.8,3626846.9677419355,56365.032258064515,0.09196416739609564,0.0014292202863729448,10.09032258064516,7.929135596618921,331,307,2,1.9
6,CA,2021,4,0.5507072053073485,0.0874314195580356,0.729577600766134,16248.4,13847.3,16249.4,13805.3,3710258.533333333,60718.23333333333,0.0940791932709242,0.0015396022561542987,23.316666666666666,22.69662937397231,407,423,2.5,2.6
6,CA,2021,5,0.5630641545701254,0.07812854337127906,0.7397035145500341,16343.1,13937.9,16368,13910.6,3768410.35483871,62619.41935483871,0.09555372028981243,0.0015878096911764864,37.74516129032258,42.90233608910723,367,382,2.2,2.3
6,CA,2021,6,0.5656226918802467,0.07809328163209842,0.7386872340379088,16414.6,14001.7,16485.1,14033.2,3805025.1333333333,63304.26666666667,0.09648214314542218,0.0016051750262418708,46.776666666666664,54.26978038578967,401,435,2.4,2.6
6,CA,2021,7,0.5726266010648702,0.07834058674728867,0.749195360783723,16527.8,14088.4,16432.4,14142.1,3937182.709677419,64023.93548387097,0.09983319754106346,0.0016234233130220357,51.45161290322581,59.36118918002203,421,483,2.5,2.9
6,CA,2021,8,0.5693012589717362,0.07330071415302093,0.7419152909714496,16622.5,14162.4,16583.3,14224.3,4242483.580645162,64962.3870967742,0.10757456094943789,0.001647219167104046,54.348387096774196,62.64496118346626,408,503,2.5,3
6,CA,2021,9,0.574629420438647,0.05958326310552465,0.7468890535095207,16669.9,14206.7,16690.1,14251.5,4471918,65987,0.11339221621188506,0.0016731997704729064,56,64.50162763582773,NA,NA,NA,NA
8,CO,2020,1,0.6711339822147042,0.030737503830448806,0.8495533681750731,2819.5,2358.1,2786.6,2335.1,NA,NA,NA,NA,NA,NA,85,71,3,2.5
8,CO,2020,2,0.6702781339513533,0.035345411994647094,0.8274718452714007,2819,2357.8,2797.5,2334.8,NA,NA,NA,NA,NA,NA,81,63,2.9,2.3
8,CO,2020,3,0.6438603190345902,0.04905880002211098,0.834222703777475,2806.7,2344.8,2788.4,2322.2,689,12.74074074074074,1.196495050956102e-4,2.2125157099870938e-6,NA,NA,58,50,2.1,1.8
8,CO,2020,4,0.5696963323679084,0.12410475718061445,0.7444349754037825,2443.2,1995.6,2438.6,1986.1,8800.866666666667,390.5,0.0015283299580248467,6.781296333793292e-5,NA,NA,24,28,1,1.1
8,CO,2020,5,0.5865062766222682,0.11306565357420724,0.7565270684762796,2519.8,2085.7,2514.1,2069.2,21310.74193548387,1148.1935483870968,0.0037007543190143853,1.99391567225673e-4,NA,NA,28,32,1.1,1.3
8,CO,2020,6,0.5966408485907102,0.11939826694725138,0.773081777159575,2565.5,2136.1,2583,2157.3,29547.166666666668,1601.1666666666667,0.005131065121399387,2.780534096404275e-4,NA,NA,62,65,2.4,2.5
8,CO,2020,7,0.6111015767980678,0.0824457191548274,0.7662882941671721,2593.1,2161.9,2605.3,2193.4,39214.67741935484,1751.2903225806451,0.006809893680275482,3.041233967714162e-4,NA,NA,62,67,2.4,2.6
8,CO,2020,8,0.6253240636432644,0.07344999450817961,0.799004364909536,2619.2,2184.1,2632,2208.8,52977.16129032258,1896.741935483871,0.009199841988036887,3.2938205206783016e-4,NA,NA,64,92,2.4,3.5
8,CO,2020,9,0.6461097134910886,0.06039839802679699,0.8309408234157871,2639,2205.1,2638.3,2202.4,63637.23333333333,2009.0333333333333,0.011051035521026419,3.488822119795608e-4,NA,NA,67,78,2.5,2.9
8,CO,2020,10,0.6422684010855195,0.06092398972526045,0.8186661938784804,2651.7,2218.6,2655.1,2213.8,85536.25806451614,2180.967741935484,0.014853949122133166,3.787397836749944e-4,NA,NA,61,64,2.3,2.4
8,CO,2020,11,0.6424590853392509,0.06143100525890367,0.7989616564928543,2647.9,2216.8,2650.3,2210.2,168602.53333333333,2640.266666666667,0.02927896904383085,4.585001451191627e-4,NA,NA,66,50,2.5,1.9
8,CO,2020,12,0.6377244887948297,0.07552181035610563,0.7905344465269939,2626.7,2193.8,2645.4,2208.9,294696.5483870968,4096.903225806452,0.051176046687809396,7.114549250977517e-4,0,0,79,74,3,2.8
8,CO,2021,1,0.6400821954417936,0.06178613774745374,0.8068435740133317,2657.1,2220.3,2628.2,2202.3,372177.93548387097,5385.129032258064,0.06463121304521205,9.35164040037271e-4,0,0,69,57,2.6,2.2
8,CO,2021,2,0.6395594741738185,0.059987948318492836,0.8143070303205597,2666.2,2231.2,2649.6,2212.6,415836.1785714286,5909.571428571428,0.07221276192586534,0.0010262370054509864,0,0,64,48,2.4,1.8
8,CO,2021,3,0.6199617888367565,0.06778226614506282,0.8035075168150607,2673.9,2237.6,2662.9,2221,447784.93548387097,6121.1612903225805,0.07776087941932497,0.0010629810145101647,11.751612903225807,8.699927045021447,71,63,2.7,2.4
8,CO,2021,4,0.6412317805775284,0.05780508455235866,0.8157796903518817,2691.3,2253,2686.6,2240.9,488882.5333333333,6295.033333333334,0.08489775495387734,0.0010931750695119052,24.6,22.73073998912424,71,79,2.6,2.9
8,CO,2021,5,0.6363737839168191,0.04810892573829448,0.8164536685848351,2708.8,2269.5,2709.9,2257.9,532886.1935483871,6577.709677419355,0.09253928785246454,0.001142263726510641,40.18064516129032,44.93332012308807,68,71,2.5,2.6
8,CO,2021,6,0.625133527724926,0.06054745031196125,0.7979199300026805,2718.8,2277.4,2741.5,2303.4,554544.1666666666,6841.466666666666,0.09630034121237191,0.0011880669097166629,48.75666666666667,55.66879553131592,79,81,2.9,3
8,CO,2021,7,0.6254511882993866,0.05690120099177482,0.793148728893279,2731,2283.6,2749.3,2321.1,568717.9032258064,7025.4838709677415,0.09876170632798385,0.0012200227405202934,53.26451612903226,60.568155060156464,91,100,3.3,3.6
8,CO,2021,8,0.6370887587499093,0.04607194011198012,0.8151997783298106,2736,2289.4,2752.2,2319.1,596992.5483870967,7201.096774193548,0.10367178949242853,0.0012505191076601643,55.62258064516129,63.209655057405314,94,128,3.4,4.6
8,CO,2021,9,0.6555087325221097,0.03971056991571973,0.8335382261790495,2741.1,2297.8,2744.3,2300.1,620687,7324,0.10778649110200146,0.001271862083193395,57,64.8076094610375,NA,NA,NA,NA
9,CT,2020,1,0.6375331962630147,0.0445781030468369,0.828767363336547,1698,1461.8,1676.7,1438.2,NA,NA,NA,NA,NA,NA,34,37,2,2.2
9,CT,2020,2,0.6262293091642769,0.04568425047590162,0.8145497601168822,1696.3,1460.5,1675.7,1434.2,NA,NA,NA,NA,NA,NA,30,24,1.8,1.4
9,CT,2020,3,0.6282111599522142,0.03981183898531188,0.8231685554894285,1683.3,1448.9,1664.5,1424.1,608.5833333333334,11.791666666666666,1.7066168782282705e-4,3.3066724396727408e-6,NA,NA,26,21,1.5,1.3
9,CT,2020,4,0.5706657097361426,0.0811996300522944,0.7769163928658279,1403.9,1190.7,1399.2,1181.9,15573.466666666667,991.7333333333333,0.004367181881285832,2.7810634183786116e-4,NA,NA,22,23,1.6,1.6
9,CT,2020,5,0.5561121453867429,0.11510283691714987,0.7785298641316603,1437.5,1226.2,1445.9,1231.8,36264.290322580644,3258.516129032258,0.010169396128958444,9.137678143971793e-4,NA,NA,18,17,1.3,1.2
9,CT,2020,6,0.5864147172274621,0.11070039593628653,0.7913824535145544,1490.9,1274.6,1506.8,1293.5,44955.23333333333,4179.933333333333,0.012606549632428889,0.0011721557896539432,NA,NA,25,27,1.7,1.8
9,CT,2020,7,0.5955715271426274,0.10984706728789949,0.7636294215159791,1525,1306.5,1517.3,1317.6,47860.48387096774,4379.419354838709,0.013421253113684589,0.0012280965610528228,NA,NA,27,30,1.8,2
9,CT,2020,8,0.6032748074334622,0.07999453179480613,0.7526414684872436,1549.5,1328.2,1536.1,1333.4,51143.93548387097,4451.612903225807,0.014342013449123692,0.0012483414020513072,NA,NA,23,33,1.5,2.2
9,CT,2020,9,0.5915978390612565,0.08344525673923324,0.767197808243907,1569.2,1344.3,1574.4,1347.2,55044.13333333333,4485.533333333334,0.015435724550586994,0.0012578535223095465,NA,NA,27,29,1.7,1.8
9,CT,2020,10,0.587754777798093,0.07361578225019975,0.784639461666117,1577.7,1352.3,1592.7,1362.3,63266.83870967742,4551.741935483871,0.017741572741188198,0.0012764200376452729,NA,NA,27,29,1.7,1.8
9,CT,2020,11,0.5914191564542643,0.0796296187910681,0.7934369447366577,1575.4,1350.2,1596.3,1362.9,92806.3,4778.666666666667,0.026025161931137835,0.0013400552959759269,NA,NA,29,23,1.8,1.4
9,CT,2020,12,0.5937644998913755,0.07037702263243398,0.7776623031964325,1570.8,1349.7,1590.2,1363.4,154633.83870967742,5504,0.043363119663781494,0.001543456546257987,0,0,29,23,1.8,1.5
9,CT,2021,1,0.5837454370354531,0.08173492388462147,0.7818768216047935,1571.8,1350.8,1547.1,1324.8,222611.61290322582,6582.774193548387,0.06242575421666659,0.0018459712793550873,0,0,27,29,1.7,1.9
9,CT,2021,2,0.5390829330609954,0.09254667995781365,0.7645387412238596,1574.9,1354,1552.4,1326.6,268525.78571428574,7403.035714285715,0.0753012139897863,0.0020759927208204867,0,0,26,19,1.7,1.2
9,CT,2021,3,0.5606638188053196,0.10040930797115895,0.7569165156192429,1580.1,1358.5,1564.1,1336,294609.87096774194,7787.903225806452,0.08261583102059997,0.0021839190071756293,12.796774193548387,9.458040434017388,32,29,2,1.9
9,CT,2021,4,0.5744996643404702,0.0895438578143562,0.7812032207447797,1581.3,1358.6,1579.2,1351.4,326974.9,7989.9,0.09169177868224032,0.0022405638551865354,29.843333333333334,26.579962201720353,29,30,1.8,1.9
9,CT,2021,5,0.5841983528095253,0.05904549928374197,0.7796578694637096,1589.4,1367.3,1597.4,1371.2,344602.67741935485,8178.580645161291,0.09663503966586713,0.0022934745341339144,47.39354838709677,51.42546188340375,24,23,1.5,1.5
9,CT,2021,6,0.5976801910619582,0.05597198019734869,0.7917017194145273,1590.9,1366.1,1605.7,1384.2,348511.23333333334,8262.966666666667,0.09773109457354255,0.002317138443528017,57.35333333333333,63.79390381592337,34,36,2.1,2.3
9,CT,2021,7,0.600329353982605,0.06845676651402657,0.7953235330523252,1602,1374.2,1599.9,1390.2,351072,8282.774193548386,0.09844919633137429,0.0023226929597036663,62.08709677419355,68.94337777503641,38,42,2.4,2.6
9,CT,2021,8,0.5997625324697745,0.04778715795936524,0.7870237882129018,1605,1380.4,1593.8,1387.7,363500.48387096776,8318.741935483871,0.10193444792852309,0.002332779196394153,64.56129032258065,71.80389990835094,35,45,2.2,2.8
9,CT,2021,9,0.62195366368388,0.044655615682926274,0.8147074187586687,1609.7,1385.3,1618.6,1392.3,373784,8358,0.1048181979808313,0.0023437881202078956,66.2,73.69568535309871,NA,NA,NA,NA
10,DE,2020,1,0.5770335542546163,0.04763049178476577,0.7977011669484008,467.9,400.8,458,391.8,NA,NA,NA,NA,NA,NA,14,15,3,3.4
10,DE,2020,2,0.5986981687242902,0.03957249508122081,0.8207547237963398,468,400.6,459.3,391.7,NA,NA,NA,NA,NA,NA,11,10,2.4,2.3
10,DE,2020,3,0.5758399589277793,0.050048520700869834,0.7933935867098365,465.2,397.8,459.6,390.8,89.85714285714286,1.4761904761904763,9.200377493390063e-5,1.511455762030164e-6,NA,NA,10,8,2.1,1.8
10,DE,2020,4,0.5155897066255861,0.1263023680883434,0.7459623398504073,399.3,335.1,398.2,332.6,2249.3333333333335,61.333333333333336,0.002303068528234091,6.279854908047907e-5,NA,NA,10,9,2.5,2.2
10,DE,2020,5,0.5230433047868134,0.13979674928857522,0.7880336989360699,403.8,340.9,407.1,342.8,7399.548387096775,270.35483870967744,0.00757631906348603,2.7681345012806546e-4,NA,NA,8,8,2,1.9
10,DE,2020,6,0.5387681634662866,0.13989150593331232,0.7662360933823421,424,359.9,429.5,366.6,10420.033333333333,435.4,0.010668961544079803,4.458014391789226e-4,NA,NA,9,8,2.1,1.9
10,DE,2020,7,0.5813183038788011,0.08934398986239905,0.8206546436687225,433.1,368,438,375,13232.193548387097,534,0.013548302543328027,5.467569327550407e-4,NA,NA,11,12,2.5,2.7
